BField (G),freq polarisation=-1,rel. intensity polarisation=-1,freq polarisation=0,rel. intensity polarisation=0,freq polarisation=1,rel. intensity polarisation=1
0,1.72,0.25,1.7203232398331059,0.101761,-1.1377976101040368,0.044944
0.1,1.847226541112705,0.08179600000000002,1.7327848717926582,0.1521,1.6038374145153762,0.142884
0.2,1.9643349621317256,0.08643599999999999,1.7352931306870398,0.15366400000000002,1.492943817326627,0.13764099999999999
0.30000000000000004,2.0903785427673722,0.091809,1.7463928088667389,0.155236,1.3873359823063627,0.132496
0.4,2.225463010396219,0.096721,1.7659548126926397,0.15602500000000002,1.2866816224074213,0.12744899999999998
0.5,2.3697168923399685,0.101761,1.7938079390884099,0.15602500000000002,1.1906355054557165,0.12250000000000003
0.6,2.5232892171020342,0.10692900000000001,1.8297314781501401,0.155236,1.0988505348605657,0.11833600000000002
0.7,2.686340134448143,0.11155600000000002,1.8734525255234968,0.154449,1.0109866358308959,0.11356900000000002
0.7999999999999999,2.859024586098129,0.11560000000000002,1.9246481242291875,0.15288100000000002,0.9267173821874339,0.109561
0.8999999999999999,3.041470246224168,0.11971600000000002,1.9829516440741939,0.150544,0.8457345337249268,0.10562500000000001
0.9999999999999999,3.2337521979410146,0.12320100000000002,2.0479622744113155,0.148225,0.7677507879500138,0.101761
1.0999999999999999,3.4358679356435973,0.126025,2.1192562462900235,0.145924,0.6925011013351676,0.097969
1.2,3.6477168600543433,0.128881,2.1963984221198842,0.143641,-3.4169748842305054,0.10048900000000001
1.3,3.869088073476002,0.131044,2.2789531300671637,0.140625,-3.622626850521862,0.10368400000000001
1.4000000000000001,4.099658877584929,0.132496,2.3664934741621866,0.13764099999999999,-3.830049807001587,0.10692900000000001
1.5000000000000002,4.3390042511321205,0.13322499999999998,2.458608719711752,0.135424,-4.0390640536590094,0.109561
1.6000000000000003,4.586615412304528,0.133956,2.554909666415333,0.132496,-4.249507942682014,0.11222500000000002
1.7000000000000004,4.841924050506602,0.133956,2.655032144865954,0.1296,-4.461236307595881,0.11492100000000001
1.8000000000000005,5.1043283328041955,0.13322499999999998,2.758638902881802,0.126736,-4.674118912238073,0.11696400000000001
1.9000000000000006,5.373217290573599,0.132496,2.865420201959816,0.12460899999999998,-4.888038966911161,0.11902500000000002
2.0000000000000004,5.647991285719106,0.131769,2.9750934437384364,0.12180100000000002,-5.102891739831117,0.12110400000000002
2.1000000000000005,5.928077479908677,0.130321,3.0874021136129,0.11902500000000002,-5.318583278321741,0.12320100000000002
2.2000000000000006,6.212940244653764,0.1296,3.2021142808749232,0.11696400000000001,-5.535029244823118,0.12531599999999998
2.3000000000000007,6.502087107653935,0.128164,3.319020843718448,0.11492100000000001,-5.752153866597115,0.126736
2.400000000000001,6.795071140969136,0.126736,3.437933660078326,0.11289600000000001,-5.96988899414197,0.128164
2.500000000000001,7.091490749025642,0.12531599999999998,3.5586836648476643,0.11088900000000002,-6.188173261094993,0.1296
2.600000000000001,7.390987714783018,0.12390399999999999,3.681119041517727,0.10890000000000001,-6.4069513372909395,0.131044
2.700000000000001,7.693244196603326,0.12250000000000003,3.8051034913213,0.10692900000000001,-6.626173266283032,0.132496
2.800000000000001,7.997979192559487,0.12110400000000002,3.9305146245234726,0.104976,-6.8457938787537955,0.133956
2.9000000000000012,8.30494483273487,0.11971600000000002,4.057242485376202,0.10304100000000001,-7.06577227365649,0.135424
3.0000000000000013,8.613922734827744,0.11833600000000002,4.185188213255556,0.101761,-7.286071359504927,0.136161
3.1000000000000014,8.9247205648379,0.11696400000000001,4.314262836604236,0.099856,-7.506657448884075,0.13764099999999999
3.2000000000000015,9.23716887857088,0.11560000000000002,4.444386192665245,0.098596,-7.727499899929056,0.138384
3.3000000000000016,9.55111827535871,0.11492100000000001,4.575485963957643,0.097344,-7.948570799178439,0.139876
3.4000000000000017,9.866436867146668,0.11356900000000002,4.70749682151051,0.0961,-8.16984468083306,0.140625
3.5000000000000018,10.183008049217108,0.11222500000000002,4.840359664671601,0.094864,-8.391298278025477,0.141376
3.600000000000002,10.500728549659847,0.11155600000000002,4.974020947575896,0.093636,-8.612910302229444,0.142884
3.700000000000002,10.819506730574947,0.11022400000000002,5.1084320829092995,0.092416,-8.834661247408421,0.143641
3.800000000000002,11.13926111302473,0.109561,5.2435489143068805,0.091204,-9.056533215920911,0.1444
3.900000000000002,11.459919098651673,0.108241,5.379331249495321,0.09,-9.278509763570092,0.145161
4.000000000000002,11.781415862798088,0.10758400000000001,5.515742447069456,0.088804,-9.500575761512078,0.145924
4.100000000000001,12.103693396361752,0.10627600000000001,5.652749050549167,0.088209,-9.72271727302213,0.146689
4.200000000000001,12.42669967615672,0.10562500000000001,5.790320464071611,0.08702499999999999,-9.944921443369356,0.147456
4.300000000000001,12.75038794602964,0.104976,5.928428664728035,0.085849,-10.16717640126857,0.148225
4.4,13.074716093294438,0.104329,6.067047947146303,0.08526399999999999,-10.389471170568331,0.14899600000000002
4.5,13.399646107144294,0.10304100000000001,6.20615469645246,0.0841,-10.611795591001393,0.14899600000000002
4.6,13.725143607561993,0.1024,6.345727186217369,0.08352099999999998,-10.834140246967435,0.149769
4.699999999999999,14.0511774348797,0.101761,-2.09629077426224,0.08352099999999998,-11.05649640344476,0.150544
4.799999999999999,14.377719291555575,0.101124,-2.1326059593792692,0.0841,-11.2788559482373,0.151321
4.899999999999999,14.704743428952348,0.10048900000000001,-2.168935103172159,0.08468099999999999,-11.5012113398596,0.1521
4.999999999999998,15.032226372949872,0.099856,-2.205268270452798,0.085849,-11.723555560444689,0.1521
5.099999999999998,15.36014668311628,0.09922500000000001,-2.2415963302632225,0.08643599999999999,-11.945882073134547,0.15288100000000002
5.1999999999999975,15.68848474092454,0.098596,-2.2779108814486886,0.08702499999999999,-12.1681847834748,0.15366400000000002
5.299999999999997,16.017222563149694,0.097969,-2.3142041859732956,0.08761599999999999,-12.390458004391977,0.15366400000000002
5.399999999999997,16.34634363713434,0.097344,-2.3504691090992242,0.088209,-12.612696424380067,0.154449
5.4999999999999964,16.67583277507976,0.096721,-2.386699065656522,0.088804,-12.83489507856579,0.155236
5.599999999999996,17.00567598491878,0.0961,-2.422887971723129,0.089401,-13.057049322359486,0.155236
5.699999999999996,17.335860355668455,0.0961,-2.4590302011161356,0.09,-13.27915480743119,0.15602500000000002
5.799999999999995,17.666373955449135,0.095481,-2.4951205461665635,0.09060099999999999,-13.501207459780641,0.15602500000000002
5.899999999999995,17.997205740604727,0.094864,-2.5311541823121395,0.091204,-13.723203459695277,0.156816
5.999999999999995,18.328345474570888,0.094249,-2.567126636096825,0.091809,-13.945139223412081,0.156816
6.099999999999994,18.659783655317007,0.093636,-2.603033756214545,0.092416,-14.167011386320205,0.15760900000000003
6.199999999999994,18.99151145034455,0.093636,-2.638871687275424,0.093025,-14.388816787557182,0.15760900000000003
6.299999999999994,19.32352063835624,0.093025,-2.6746368460105945,0.093025,-14.610552455868262,0.15840400000000002
6.399999999999993,19.655803556824473,0.092416,-2.71032589966301,0.093636,-14.83221559661105,0.15840400000000002
6.499999999999993,19.988353054786803,0.092416,-2.7459357463411855,0.094249,-15.053803579800526,0.159201
6.5999999999999925,20.321162450279378,0.091809,-2.7814634971365404,0.094864,-15.275313929099838,0.159201
6.699999999999992,20.654225491893857,0.091204,-2.8169064598281324,0.094864,-15.496744311671662,0.16000000000000003
6.799999999999992,20.98753632400571,0.091204,-2.8522621240169306,0.095481,-15.718092528814019,0.16000000000000003
6.8999999999999915,21.321089455277196,0.09060099999999999,-2.88752814754985,0.0961,-15.939356507311317,0.16080100000000003
6.999999999999991,21.65487973008496,0.09,-2.922702344107929,0.096721,-16.160534291438537,0.16080100000000003
