BField (G),freq polarisation=-1,rel. intensity polarisation=-1,freq polarisation=0,rel. intensity polarisation=0,freq polarisation=1,rel. intensity polarisation=1
0,-231.066429703548,0.1521,-229.34305866010385,0.094864,-229.38558428983293,0.139129
0.1,-230.96396122097224,0.138384,-229.445583984252,0.10692900000000001,-229.6423316921375,0.138384
0.2,-230.88694853958617,0.12180100000000002,-229.53853937502709,0.11696400000000001,-229.90467132257098,0.13764099999999999
0.30000000000000004,-230.8372855294134,0.104329,-229.62536892860965,0.12460899999999998,-230.17229671517293,0.1369
0.4,-229.14929612060837,0.109561,-229.70894192845392,0.130321,-230.44487558289623,0.136161
0.5,-229.05833131260587,0.12390399999999999,-229.79148250810397,0.133956,-230.72206269356673,0.135424
0.6,-228.95506970599286,0.135424,-229.87463089460348,0.136161,-231.0035109505938,0.133956
0.7,-228.84332790105685,0.143641,-229.9595458188187,0.13764099999999999,-231.28888027918634,0.132496
0.7999999999999999,-228.72663568208407,0.14899600000000002,-230.04700653996014,0.13764099999999999,-231.57784425316515,0.131044
0.8999999999999999,-228.60795356633244,0.15288100000000002,-230.1375007157946,0.1369,-231.87009463232482,0.1296
0.9999999999999999,-228.4896196106427,0.15366400000000002,-230.2312961460952,0.136161,-232.16534411417214,0.128164
1.0999999999999999,-228.3733993860855,0.15366400000000002,-230.32849818572052,0.134689,-232.4633276551795,0.126736
1.2,-228.26056556707343,0.151321,-230.42909524716833,0.13322499999999998,-232.76380271092896,0.12531599999999998
1.3,-228.1519775336923,0.14899600000000002,-230.5329945186193,0.131044,-233.06654870566987,0.12390399999999999
1.4000000000000001,-228.0481537762521,0.145161,-230.640049623607,0.128881,-233.37136598841525,0.12250000000000003
1.5000000000000002,-227.94933759032182,0.141376,-230.75008164716965,0.126736,-233.67807447706824,0.12110400000000002
1.6000000000000003,-227.8555573790259,0.136161,-230.86289474782401,0.12460899999999998,-233.9865121412048,0.12040900000000002
1.7000000000000004,-227.76668164290038,0.131769,-230.9782874198176,0.12180100000000002,-234.29653343121865,0.11902500000000002
1.8000000000000005,-227.6824676874127,0.126736,-231.09606033219396,0.11971600000000002,-234.60800772730235,0.11764900000000002
1.9000000000000006,-227.602602875743,0.12180100000000002,-231.21602153620051,0.11764900000000002,-234.92081785560603,0.11628100000000002
2.0000000000000004,-227.52673774420322,0.11696400000000001,-231.337989699717,0.11492100000000001,-235.23485869969204,0.11560000000000002
2.1000000000000005,-227.45451106072275,0.11222500000000002,-231.4617959014886,0.11289600000000001,-235.55003592173517,0.11424400000000001
2.2000000000000006,-227.3855675869573,0.108241,-231.58728440428962,0.11088900000000002,-235.86626479853734,0.11289600000000001
2.3000000000000007,-227.31956972537603,0.104329,-231.71431272816324,0.10890000000000001,-236.18346917123915,0.11222500000000002
2.400000000000001,-227.25620437653822,0.099856,-231.8427512637658,0.10692900000000001,-236.50158050374017,0.11155600000000002
2.500000000000001,-227.19518626754754,0.096721,-231.97248260096214,0.10562500000000001,-236.82053704260827,0.11022400000000002
2.600000000000001,-223.34234401806927,0.099856,-232.1034006974088,0.10368400000000001,-237.14028307014323,0.109561
2.700000000000001,-223.14135077901793,0.10368400000000001,-232.2354099736857,0.101761,-237.46076824190428,0.108241
2.800000000000001,-222.93817392881354,0.10692900000000001,-232.36842439324408,0.10048900000000001,-237.78194700012682,0.10758400000000001
2.9000000000000012,-222.73306094847823,0.11022400000000002,-232.5023665649075,0.09922500000000001,-238.10377805486957,0.10692900000000001
3.0000000000000013,-222.526229830978,0.11289600000000001,-232.63716689105223,0.097344,-238.42622392531067,0.10627600000000001
3.1000000000000014,-222.31787252054184,0.11560000000000002,-232.7727627744019,0.0961,-238.74925053426384,0.10562500000000001
3.2000000000000015,-222.10815807116367,0.11833600000000002,-232.90909788943316,0.094864,-239.07282684966358,0.104329
3.3000000000000016,-221.8972354928871,0.12040900000000002,-233.04612151978117,0.093636,-239.39692456742424,0.10368400000000001
3.4000000000000017,-221.68523628272513,0.12250000000000003,-233.1837879600982,0.092416,-239.72151783070484,0.10304100000000001
3.5000000000000018,-221.47227665394163,0.12460899999999998,-233.3220559790334,0.091204,-240.04658298118423,0.1024
3.600000000000002,-221.2584594865871,0.126736,-233.46088833902175,0.09,-240.37209833847638,0.101761
3.700000000000002,-221.04387602630172,0.128164,-233.60025136812035,0.088804,-240.6980440042851,0.101124
3.800000000000002,-220.8286073593691,0.130321,-233.74011457903276,0.088209,-241.02440168831475,0.10048900000000001
3.900000000000002,-220.61272569110417,0.131769,-233.8804503305866,0.08702499999999999,-241.35115455332593,0.099856
4.000000000000002,-220.3962954527393,0.13322499999999998,-234.0212335271858,0.085849,-241.67828707704948,0.09922500000000001
4.100000000000001,-220.1793742595747,0.134689,-234.16244135208674,0.08526399999999999,-242.0057849289586,0.09922500000000001
4.200000000000001,-219.96201374062295,0.136161,-234.30405303070603,0.0841,-242.33363486014903,0.098596
4.300000000000001,-219.74426025749875,0.1369,-234.44604962053538,0.08352099999999998,-242.66182460479698,0.097969
4.4,-219.52615552798989,0.138384,-234.58841382458942,0.08294400000000002,-242.99034279185264,0.097344
4.5,-219.30773716765088,0.139876,-226.50122857834273,0.08236900000000003,-243.31917886579657,0.096721
4.6,-219.08903916089855,0.140625,-226.46845558224317,0.08294400000000002,-243.64832301542796,0.0961
4.699999999999999,-218.8700922714576,0.141376,-226.4355243079238,0.0841,-243.97776610978204,0.0961
4.799999999999999,-218.65092440059013,0.142884,-226.40245282937005,0.08468099999999999,-244.30749964038299,0.095481
4.899999999999999,-218.4315609003222,0.143641,-226.36925781599186,0.08526399999999999,-244.63751566913416,0.094864
4.999999999999998,-218.21202484783748,0.1444,-226.3359546610253,0.085849,-244.96780678123204,0.094249
5.099999999999998,-217.99233728631103,0.145161,-226.30255759656316,0.08702499999999999,-245.29836604256187,0.094249
5.1999999999999975,-217.77251743669916,0.145924,-226.26907979674974,0.08761599999999999,-245.6291869610985,0.093636
5.299999999999997,-217.552582884347,0.147456,-226.23553347048536,0.088209,-245.96026345188866,0.093025
5.399999999999997,-217.33254974372923,0.148225,-226.2019299448233,0.088804,-246.29158980524363,0.093025
5.4999999999999964,-217.11243280416397,0.148225,-226.1682797400953,0.089401,-246.6231606578095,0.092416
5.599999999999996,-216.89224565894585,0.14899600000000002,-226.13459263768064,0.09,-246.9549709662241,0.091809
5.699999999999996,-216.67200081999894,0.149769,-226.1008777412202,0.09060099999999999,-247.28701598309857,0.091809
5.799999999999995,-216.45170981986251,0.150544,-226.06714353198356,0.091204,-247.61929123509228,0.091204
5.899999999999995,-216.23138330257711,0.151321,-226.03339791901618,0.091809,-247.9517925028771,0.091204
5.999999999999995,-216.01103110482117,0.1521,-225.99964828461478,0.091809,-248.28451580280412,0.09060099999999999
6.099999999999994,-215.79066232847498,0.15288100000000002,-225.96590152562177,0.092416,-248.6174573701122,0.09
6.199999999999994,-215.57028540562757,0.15288100000000002,-225.93216409096934,0.093025,-248.95061364352932,0.09
6.299999999999994,-215.34990815691262,0.15366400000000002,-225.89844201585606,0.093636,-249.28398125113713,0.089401
6.399999999999993,-215.12953784394617,0.154449,-225.86474095289788,0.094249,-249.61755699738168,0.089401
6.499999999999993,-214.90918121653579,0.154449,-225.83106620055256,0.094249,-249.95133785112313,0.088804
6.5999999999999925,-214.68884455525307,0.155236,-225.79742272908982,0.094864,-250.2853209346323,0.088804
6.699999999999992,-214.46853370988168,0.15602500000000002,-225.7638152043446,0.095481,-250.61950351344723,0.088209
6.799999999999992,-214.2482541341946,0.15602500000000002,-225.73024800946808,0.0961,-250.95388298701434,0.088209
6.8999999999999915,-214.0280109174563,0.156816,-225.69672526486733,0.0961,-251.2884568800448,0.08761599999999999
6.999999999999991,-213.80780881300063,0.15760900000000003,-225.6632508465046,0.096721,-251.62322283452414,0.08761599999999999
7.099999999999991,-213.58765226419104,0.15760900000000003,-225.62982840270914,0.096721,-251.95817860231855,0.08702499999999999
7.19999999999999,-213.36754542803592,0.15840400000000002,-225.59646136963772,0.097344,-252.2933220383274,0.08702499999999999
7.29999999999999,-213.14749219670043,0.15840400000000002,-225.56315298550962,0.097969,-252.62865109413679,0.08643599999999999
7.39999999999999,-212.92749621712588,0.159201,-225.52990630372304,0.097969,-252.96416381213035,0.08643599999999999
7.499999999999989,-212.70756090894798,0.159201,-225.49672420495585,0.098596,-253.299858320022,0.085849
7.599999999999989,-212.4876894808807,0.16000000000000003,-225.46360940833807,0.098596,-253.63573282577445,0.085849
7.699999999999989,-212.267884945716,0.16000000000000003,-225.43056448177856,0.09922500000000001,-253.97178561287376,0.08526399999999999
7.799999999999988,-212.04815013407188,0.16080100000000003,-225.39759185151735,0.09922500000000001,-254.30801503593005,0.08526399999999999
7.899999999999988,-211.82848770700892,0.16080100000000003,-225.3646938109713,0.099856,-254.64441951658011,0.08468099999999999
7.999999999999988,-211.6089001676209,0.16160400000000003,-225.33187252893163,0.10048900000000001,-254.98099753966724,0.08468099999999999
8.099999999999987,-211.38938987169433,0.16160400000000003,-225.29913005716756,0.10048900000000001,-255.31774764967713,0.0841
8.199999999999987,-211.1699590375233,0.16240900000000003,-225.26646833748572,0.101124,-255.65466844741042,0.0841
8.299999999999986,-210.9506097549555,0.16240900000000003,-225.23388920828927,0.101124,-255.99175858687377,0.0841
8.399999999999986,-210.7313439937381,0.16240900000000003,-225.20139441067738,0.101124,-256.32901677237305,0.08352099999999998
8.499999999999986,-210.51216361122582,0.16321600000000003,-225.16898559412178,0.101761,-256.6664417557933,0.08352099999999998
8.599999999999985,-210.29307035950706,0.16321600000000003,-225.13666432175435,0.101761,-257.00403233405285,0.08294400000000002
8.699999999999985,-210.07406589199752,0.16402500000000003,-225.10443207529534,0.1024,-257.341787346717,0.08294400000000002
8.799999999999985,-209.8551517695482,0.16402500000000003,-225.07229025965094,0.1024,-257.6797056737617,0.08236900000000003
8.899999999999984,-209.6363294661076,0.16402500000000003,-225.04024020720573,0.10304100000000001,-258.0177862334752,0.08236900000000003
8.999999999999984,-209.41760037397572,0.164836,-225.00828318183193,0.10304100000000001,-258.35602798048825,0.08236900000000003
9.099999999999984,-209.19896580868405,0.164836,-224.9764203826384,0.10368400000000001,-258.6944299039241,0.08179600000000002
9.199999999999983,-208.98042701353137,0.16564900000000002,-224.94465294747775,0.10368400000000001,-259.0329910256598,0.08179600000000002
9.299999999999983,-208.7619851638038,0.16564900000000002,-224.91298195622988,0.10368400000000001,-259.3717103986903,0.08122500000000002
9.399999999999983,-208.54364137070388,0.16564900000000002,-224.8814084338781,0.104329,-259.71058710559055,0.08122500000000002
9.499999999999982,-208.32539668501175,0.16646400000000003,-224.84993335339274,0.104329,-260.04962025706595,0.08122500000000002
9.599999999999982,-208.10725210050018,0.16646400000000003,-224.81855763843654,0.104976,-260.388808990588,0.08065600000000002
9.699999999999982,-207.88920855712084,0.16646400000000003,-224.787282165904,0.104976,-260.7281524691075,0.08065600000000002
9.799999999999981,-207.67126694398132,0.167281,-224.75610776830658,0.104976,-261.0676498798416,0.08008900000000002
9.89999999999998,-207.45342810212708,0.167281,-224.72503523601432,0.10562500000000001,-261.40730043312874,0.08008900000000002
9.99999999999998,-207.23569282714374,0.167281,-224.69406531936409,0.10562500000000001,-261.7471033613477,0.08008900000000002
10.09999999999998,-207.0180618715938,0.16810000000000003,-224.6631987306437,0.10562500000000001,-262.087057917897,0.07952400000000001
10.19999999999998,-206.80053594729787,0.16810000000000003,-224.63243614595928,0.10627600000000001,-262.42716337622994,0.07952400000000001
10.29999999999998,-206.58311572747405,0.16810000000000003,-224.60177820699533,0.10627600000000001,-262.76741902894213,0.07952400000000001
10.399999999999979,-206.36580184874404,0.16892100000000002,-224.57122552267344,0.10627600000000001,-263.1078241869086,0.07896100000000002
10.499999999999979,-206.14859491301652,0.16892100000000002,-224.54077867071658,0.10692900000000001,-263.448378178467,0.07896100000000002
10.599999999999978,-205.93149548925584,0.16892100000000002,-224.5104381991256,0.10692900000000001,-263.78908034864406,0.07896100000000002
