BField (G),freq polarisation=-1,rel. intensity polarisation=-1,freq polarisation=0,rel. intensity polarisation=0,freq polarisation=1,rel. intensity polarisation=1
0,-229.38558428983293,0.139129,-229.34305866010385,0.094864,-231.066429703548,0.1521
0.1,-229.13469588697197,0.139129,-230.8706529764645,0.0841,-231.1910700895787,0.16321600000000003
0.2,-228.88987987247512,0.138384,-230.70033242495612,0.098596,-231.33412285392689,0.17222500000000002
0.30000000000000004,-228.65128419819848,0.138384,-230.55736229342597,0.11356900000000002,-231.4920458556741,0.178084
0.4,-228.41898243542056,0.1369,-230.44159554396052,0.126736,-231.66184090414475,0.18318399999999999
0.5,-228.1929691518448,0.136161,-230.35092379040384,0.1369,-231.84111284882087,0.18576099999999998
0.6,-227.9731602698166,0.134689,-230.28202081750115,0.145161,-232.02800093853864,0.188356
0.7,-227.7593983537165,0.132496,-230.23123036019246,0.151321,-232.22107372353932,0.189225
0.7999999999999999,-227.55146207493937,0.131044,-230.1951777610481,0.154449,-232.41922917276978,0.190969
0.8999999999999999,-227.34907858872336,0.128881,-230.17103036179105,0.156816,-232.62161318307895,0.190969
0.9999999999999999,-227.15193733170395,0.126736,-230.1565253731725,0.15840400000000002,-232.8275573285237,0.190969
1.0999999999999999,-226.95970381833624,0.12460899999999998,-230.14989490265978,0.159201,-233.0365326694379,0.191844
1.2,-226.77203230251206,0.12180100000000002,-230.14976586036764,0.159201,-233.2481158395383,0.190969
1.3,-226.58857656434384,0.11971600000000002,-230.1550681519774,0.159201,-233.46196416227494,0.190969
1.4000000000000001,-226.40899847514532,0.11764900000000002,-230.16496077197556,0.15840400000000002,-233.6777973012646,0.190969
1.5000000000000002,-226.23297431518475,0.11560000000000002,-230.1787755863174,0.15760900000000003,-233.89538361954925,0.190096
1.6000000000000003,-226.06019903887986,0.11289600000000001,-230.19597559248808,0.156816,-234.11452994073414,0.190096
1.7000000000000004,-225.8903888029374,0.11088900000000002,-230.2161241614251,0.15602500000000002,-234.33507378323392,0.189225
1.8000000000000005,-225.72328211462397,0.10890000000000001,-230.23886233643924,0.154449,-234.5568774075356,0.189225
1.9000000000000006,-225.5586399455739,0.10692900000000001,-230.2638919670791,0.15366400000000002,-234.77982320524117,0.188356
2.0000000000000004,-225.39624511466027,0.104976,-230.29096305992633,0.15288100000000002,-235.00381009109856,0.188356
2.1000000000000005,-225.23590118913256,0.10304100000000001,-230.31986418934235,0.151321,-235.2287506523808,0.187489
2.2000000000000006,-225.0774310979425,0.101761,-230.3504151454364,0.150544,-235.4545688758586,0.18662399999999998
2.3000000000000007,-224.9206756013146,0.099856,-230.38246123331965,0.149769,-235.68119831956366,0.18662399999999998
2.400000000000001,-224.76549171891574,0.098596,-230.41586880399717,0.148225,-235.90858063027883,0.18576099999999998
2.500000000000001,-224.61175118594667,0.096721,-230.4505217139173,0.147456,-236.13666433215812,0.18576099999999998
2.600000000000001,-224.45933898139833,0.095481,-230.48631849236634,0.146689,-236.36540382977935,0.18489999999999998
2.700000000000001,-224.30815195435756,0.094249,-230.5231700541473,0.145924,-236.59475858215308,0.18404099999999998
2.800000000000001,-224.158097561257,0.093025,-230.56099783661784,0.145161,-236.82469241406187,0.18404099999999998
2.9000000000000012,-224.00909271809533,0.091809,-230.59973227020163,0.143641,-237.05517293851082,0.18318399999999999
3.0000000000000013,-223.86106276584056,0.09060099999999999,-230.6393115133638,0.142884,-237.2861710696815,0.18318399999999999
3.1000000000000014,-223.71394054362906,0.089401,-230.67968039913936,0.142129,-237.5176606100758,0.182329
3.2000000000000015,-223.5676655623242,0.088209,-230.72078955226021,0.141376,-237.74961789884156,0.182329
3.3000000000000016,-223.42218327001345,0.08761599999999999,-230.76259464489752,0.140625,-237.98202151083916,0.181476
3.4000000000000017,-223.27744440074267,0.08643599999999999,-230.80505576582556,0.139876,-238.2148519980139,0.181476
3.5000000000000018,-223.13340439796013,0.08526399999999999,-230.84813688300736,0.139129,-238.44809166622122,0.18062499999999998
3.600000000000002,-222.9900229045849,0.08468099999999999,-230.8918053836007,0.138384,-238.68172438190365,0.18062499999999998
3.700000000000002,-222.84726331220486,0.08352099999999998,-230.9360316784901,0.13764099999999999,-238.91573540401473,0.179776
3.800000000000002,-222.70509236257396,0.08294400000000002,-230.98078886088987,0.1369,-239.15011123738947,0.179776
3.900000000000002,-222.56347979524944,0.08236900000000003,-231.0260524104825,0.1369,-239.3848395044062,0.17892899999999998
4.000000000000002,-222.42239803586574,0.08122500000000002,-231.0717999360845,0.136161,-239.6199088323076,0.17892899999999998
4.100000000000001,-222.2818219201609,0.08065600000000002,-231.11801095105503,0.135424,-239.85530875397853,0.178084
4.200000000000001,-222.1417284494364,0.08008900000000002,-231.16466667664574,0.134689,-240.0910296203264,0.178084
4.300000000000001,-222.00209657365156,0.07952400000000001,-231.211749869289,0.133956,-240.3270625227008,0.17724099999999998
4.4,-221.86290699881084,0.07896100000000002,-231.25924466846894,0.13322499999999998,-240.5633992240244,0.17724099999999998
4.5,-221.72414201571908,0.07840000000000001,-231.30713646235304,0.13322499999999998,-240.80003209750822,0.17639999999999997
4.6,-221.58578534753966,0.07784100000000002,-231.35541176880005,0.132496,-241.03695407198737,0.17639999999999997
4.699999999999999,-221.44782201391234,0.07728400000000002,-231.40405812972017,0.131769,-241.27415858305275,0.175561
4.799999999999999,-221.31023820966882,0.07672900000000002,-231.45306401706614,0.131769,-241.51163952927044,0.175561
4.899999999999999,-221.1730211964273,0.07617600000000001,-231.50241874898327,0.131044,-241.74939123287666,0.175561
4.999999999999998,-221.0361592055647,0.07562500000000001,-231.55211241485785,0.130321,-241.9874084044225,0.174724
5.099999999999998,-220.89964135125007,0.07507600000000002,-231.60213580817873,0.130321,-242.225686110909,0.174724
5.1999999999999975,-220.7634575523864,0.07452900000000001,-231.6524803662773,0.1296,-242.4642197470165,0.173889
5.299999999999997,-220.62759846245058,0.07398400000000001,-231.7031381161365,0.128881,-242.7030050090807,0.173889
5.399999999999997,-220.49205540634307,0.07398400000000001,-231.75410162556636,0.128881,-242.9420378715135,0.173889
5.4999999999999964,-220.35682032347103,0.073441,-231.80536395913856,0.128164,-243.18131456540453,0.17305600000000004
5.599999999999996,-220.22188571637554,0.0729,-231.85691863834367,0.128164,-243.42083155906892,0.17305600000000004
5.699999999999996,-220.08724460430287,0.07236100000000001,-231.90875960550972,0.12744899999999998,-243.6605855403386,0.17222500000000002
5.799999999999995,-209.38344437072493,0.07236100000000001,-231.96088119107353,0.126736,-243.90057340041682,0.17222500000000002
5.899999999999995,-209.06944818907866,0.0729,-232.01327808384653,0.126736,-244.1407922191362,0.17222500000000002
5.999999999999995,-208.75550277498039,0.0729,-232.06594530396112,0.126025,-244.3812392514788,0.17139600000000002
6.099999999999994,-208.44161375180553,0.073441,-232.11887817822102,0.126025,-244.6219119152366,0.17139600000000002
6.199999999999994,-208.12778639981212,0.07398400000000001,-232.17207231760787,0.12531599999999998,-244.8628077796965,0.17139600000000002
6.299999999999994,-207.814025682142,0.07452900000000001,-232.2255235967311,0.12531599999999998,-245.10392455525653,0.17056900000000003
6.399999999999993,-207.50033626852905,0.07507600000000002,-232.2792281350244,0.12460899999999998,-245.34526008388042,0.17056900000000003
6.499999999999993,-207.186722556946,0.07507600000000002,-232.33318227952208,0.12460899999999998,-245.5868123303165,0.16974400000000003
6.5999999999999925,-206.873188693389,0.07562500000000001,-232.38738258905965,0.12390399999999999,-245.82857937400667,0.16974400000000003
6.699999999999992,-206.55973858998337,0.07617600000000001,-232.44182581976582,0.12390399999999999,-246.07055940162584,0.16974400000000003
6.799999999999992,-206.2463759415696,0.07672900000000002,-232.49650891172274,0.12320100000000002,-246.31275070019257,0.16892100000000002
6.8999999999999915,-205.93310424091598,0.07672900000000002,-232.5514289766881,0.12320100000000002,-246.5551516507027,0.16892100000000002
6.999999999999991,-205.61992679268482,0.07728400000000002,-232.60658328678073,0.12250000000000003,-246.79776072223868,0.16892100000000002
7.099999999999991,-205.30684672626913,0.07784100000000002,-232.66196926404334,0.12250000000000003,-247.04057646651398,0.16810000000000003
7.19999999999999,-204.99386700760263,0.07784100000000002,-232.71758447080416,0.12180100000000002,-247.2835975128154,0.16810000000000003
7.29999999999999,-204.6809904500373,0.07840000000000001,-232.77342660076744,0.12180100000000002,-247.52682256331042,0.16810000000000003
7.39999999999999,-204.3682197243706,0.07896100000000002,-232.82949347076885,0.12180100000000002,-247.77025038868763,0.167281
7.499999999999989,-204.0555573680992,0.07896100000000002,-232.88578301313945,0.12110400000000002,-248.0138798241051,0.167281
7.599999999999989,-203.7430057939662,0.07952400000000001,-232.94229326862575,0.12110400000000002,-248.25770976541915,0.167281
7.699999999999989,-203.43056729786397,0.07952400000000001,-232.9990223798204,0.12040900000000002,-248.50173916567343,0.167281
7.799999999999988,-203.1182440661468,0.08008900000000002,-233.0559685850599,0.12040900000000002,-248.74596703182564,0.16646400000000003
7.899999999999988,-202.80603818240465,0.08065600000000002,-233.11313021275214,0.11971600000000002,-248.99039242169457,0.16646400000000003
7.999999999999988,-202.4939516337426,0.08065600000000002,-233.17050567609823,0.11971600000000002,-249.23501444110966,0.16646400000000003
8.099999999999987,-202.18198631660727,0.08122500000000002,-233.22809346817755,0.11971600000000002,-249.47983224124786,0.16564900000000002
8.199999999999987,-201.87014404219724,0.08122500000000002,-233.28589215736702,0.11902500000000002,-249.7248450161433,0.16564900000000002
8.299999999999986,-201.55842654149214,0.08179600000000002,-233.34390038306853,0.11902500000000002,-249.9700520003573,0.16564900000000002
8.399999999999986,-201.24683546992978,0.08179600000000002,-233.40211685172048,0.11902500000000002,-250.215452466796,0.164836
8.499999999999986,-200.93537241176062,0.08236900000000003,-233.4605403330719,0.11833600000000002,-250.4610457246656,0.164836
8.599999999999985,-200.62403888410452,0.08236900000000003,-233.51916965669912,0.11833600000000002,-250.70683111755474,0.164836
8.699999999999985,-200.31283634073247,0.08294400000000002,-233.5780037087468,0.11764900000000002,-250.95280802163464,0.16402500000000003
8.799999999999985,-200.00176617559615,0.08294400000000002,-233.63704142887678,0.11764900000000002,-251.19897584396963,0.16402500000000003
